Entity,Code,Year,"Livestock Primary - Meat, cattle - 867 - Yield/Carcass Weight - 5417 - hg/An"
Bahamas,BHS,1963,170
Bahamas,BHS,1964,170
Bahamas,BHS,1965,170
Bahamas,BHS,1966,170
Bahamas,BHS,1967,170
Bahamas,BHS,1968,170
Bahamas,BHS,1969,170
Bahamas,BHS,1970,170
Bahamas,BHS,1971,170
Bahamas,BHS,1972,170
Bahamas,BHS,1973,170
Bahamas,BHS,1974,170
Bahamas,BHS,1975,170
Bahamas,BHS,1976,170
Bahamas,BHS,1977,170
Bahamas,BHS,1978,170
Bahamas,BHS,1979,170
Bahamas,BHS,1980,170
Bahamas,BHS,1981,170
Bahamas,BHS,1982,170
Bahamas,BHS,1983,170
Bahamas,BHS,1984,170
Bahamas,BHS,1985,170
Bahamas,BHS,1986,170
Bahamas,BHS,1987,170
Bahamas,BHS,1988,170
Bahamas,BHS,1989,170
Bahamas,BHS,1990,170
Bahamas,BHS,1991,170
Bahamas,BHS,1992,170
Bahamas,BHS,1993,170
Bahamas,BHS,1994,170
Bahamas,BHS,1995,170
Bahamas,BHS,1996,170
Bahamas,BHS,1997,170
Bahamas,BHS,1998,170
Bahamas,BHS,1999,170
Bahamas,BHS,2000,170
Bahamas,BHS,2001,170
Bahamas,BHS,2002,170
Bahamas,BHS,2003,170
Bahamas,BHS,2004,170
Bahamas,BHS,2005,170
Bahamas,BHS,2006,170
Bahamas,BHS,2007,170
Bahamas,BHS,2008,170
Bahamas,BHS,2009,170
Bahamas,BHS,2010,170
Bahamas,BHS,2011,170
Bahamas,BHS,2012,170
Bahamas,BHS,2013,170
Bahamas,BHS,2014,170
Bahamas,BHS,2015,170
Bahamas,BHS,2016,170
Bahamas,BHS,2017,170
Bahamas,BHS,2018,170
Bahrain,BHR,1961,120
Bahrain,BHR,1962,120
Bahrain,BHR,1963,120
Bahrain,BHR,1964,120
Bahrain,BHR,1965,120
Bahrain,BHR,1966,120
Bahrain,BHR,1967,120
Bahrain,BHR,1968,120
Bahrain,BHR,1969,120
Bahrain,BHR,1970,120
Bahrain,BHR,1971,120
Bahrain,BHR,1972,120
Bahrain,BHR,1973,120
Bahrain,BHR,1974,120
Bahrain,BHR,1975,120
Bahrain,BHR,1976,120
Bahrain,BHR,1977,120
Bahrain,BHR,1978,120
Bahrain,BHR,1979,120
Bahrain,BHR,1980,120
Bahrain,BHR,1981,120
Bahrain,BHR,1982,120
Bahrain,BHR,1983,120
Bahrain,BHR,1984,120
Bahrain,BHR,1985,120
Bahrain,BHR,1986,120
Bahrain,BHR,1987,120
Bahrain,BHR,1988,120
Bahrain,BHR,1989,120
Bahrain,BHR,1990,120
Bahrain,BHR,1991,120
Bahrain,BHR,1992,120
Bahrain,BHR,1993,120
Bahrain,BHR,1994,120
Bahrain,BHR,1995,120
Bahrain,BHR,1996,120
Bahrain,BHR,1997,120
Bahrain,BHR,1998,120
Bahrain,BHR,1999,120
Bahrain,BHR,2000,120
Bahrain,BHR,2001,120
Bahrain,BHR,2002,120
Bahrain,BHR,2003,120
Bahrain,BHR,2004,120
Bahrain,BHR,2005,120
Bahrain,BHR,2006,120
Bahrain,BHR,2007,120
Bahrain,BHR,2008,120
Bahrain,BHR,2009,120
Bahrain,BHR,2010,120
Bahrain,BHR,2011,120
Bahrain,BHR,2012,120
Bahrain,BHR,2013,120
Bahrain,BHR,2014,120
Bahrain,BHR,2015,120
Bahrain,BHR,2016,120
Bahrain,BHR,2017,120
Bahrain,BHR,2018,120
Bangladesh,BGD,1961,56
Bangladesh,BGD,1962,56
Bangladesh,BGD,1963,56
Bangladesh,BGD,1964,56
Bangladesh,BGD,1965,56
Bangladesh,BGD,1966,56
Bangladesh,BGD,1967,56
Bangladesh,BGD,1968,56
Bangladesh,BGD,1969,56
Bangladesh,BGD,1970,56
Bangladesh,BGD,1971,56
Bangladesh,BGD,1972,56
Bangladesh,BGD,1973,56
Bangladesh,BGD,1974,56
Bangladesh,BGD,1975,56
Bangladesh,BGD,1976,56
Bangladesh,BGD,1977,56
Bangladesh,BGD,1978,56
Bangladesh,BGD,1979,56.1
Bangladesh,BGD,1980,56
Bangladesh,BGD,1981,56
Bangladesh,BGD,1982,56
Bangladesh,BGD,1983,56
Bangladesh,BGD,1984,56
Bangladesh,BGD,1985,60.2
Bangladesh,BGD,1986,60.2
Bangladesh,BGD,1987,60.2
Bangladesh,BGD,1988,60.2
Bangladesh,BGD,1989,60.2
Bangladesh,BGD,1990,60.2
Bangladesh,BGD,1991,60.2
Bangladesh,BGD,1992,60.2
Bangladesh,BGD,1993,60.2
Bangladesh,BGD,1994,60.900000000000006
Bangladesh,BGD,1995,60.800000000000004
Bangladesh,BGD,1996,63
Bangladesh,BGD,1997,67.3
Bangladesh,BGD,1998,70
Bangladesh,BGD,1999,70.2
Bangladesh,BGD,2000,70.3
Bangladesh,BGD,2001,70.5
Bangladesh,BGD,2002,70
Bangladesh,BGD,2003,70
Bangladesh,BGD,2004,69.9
Bangladesh,BGD,2005,70.10000000000001
Bangladesh,BGD,2006,70
Bangladesh,BGD,2007,70.2
Bangladesh,BGD,2008,70.5
Bangladesh,BGD,2009,70.60000000000001
Bangladesh,BGD,2010,70.5
Bangladesh,BGD,2011,71.10000000000001
Bangladesh,BGD,2012,71
Bangladesh,BGD,2013,71
Bangladesh,BGD,2014,70.9
Bangladesh,BGD,2015,71.3
Bangladesh,BGD,2016,71.2
Bangladesh,BGD,2017,71.3
Bangladesh,BGD,2018,71.3
Barbados,BRB,1961,143.8
Barbados,BRB,1962,143.20000000000002
Barbados,BRB,1963,145.9
Barbados,BRB,1964,142.1
Barbados,BRB,1965,135.3
Barbados,BRB,1966,137.70000000000002
Barbados,BRB,1967,140
Barbados,BRB,1968,138.9
Barbados,BRB,1969,155.60000000000002
Barbados,BRB,1970,156.9
Barbados,BRB,1971,140
Barbados,BRB,1972,139.70000000000002
Barbados,BRB,1973,141.9
Barbados,BRB,1974,138.1
Barbados,BRB,1975,131.4
Barbados,BRB,1976,138.5
Barbados,BRB,1977,130.8
Barbados,BRB,1978,123.9
Barbados,BRB,1979,157.10000000000002
Barbados,BRB,1980,140.6
Barbados,BRB,1981,132.6
Barbados,BRB,1982,152
Barbados,BRB,1983,149.5
Barbados,BRB,1984,157.20000000000002
Barbados,BRB,1985,168.20000000000002
Barbados,BRB,1986,173.9
Barbados,BRB,1987,176.10000000000002
Barbados,BRB,1988,159.20000000000002
Barbados,BRB,1989,180.9
Barbados,BRB,1990,195.10000000000002
Barbados,BRB,1991,187
Barbados,BRB,1992,193.8
Barbados,BRB,1993,194.20000000000002
Barbados,BRB,1994,195.3
Barbados,BRB,1995,194.20000000000002
Barbados,BRB,1996,196
Barbados,BRB,1997,199.4
Barbados,BRB,1998,191.20000000000002
Barbados,BRB,1999,193.60000000000002
Barbados,BRB,2000,193.4
Barbados,BRB,2001,193.60000000000002
Barbados,BRB,2002,193.5
Barbados,BRB,2003,175.8
Barbados,BRB,2004,192.8
Barbados,BRB,2005,191.60000000000002
Barbados,BRB,2006,191.60000000000002
Barbados,BRB,2007,191.9
Barbados,BRB,2008,191.3
Barbados,BRB,2009,192.8
Barbados,BRB,2010,198.8
Barbados,BRB,2011,190.20000000000002
Barbados,BRB,2012,208.70000000000002
Barbados,BRB,2013,208.60000000000002
Barbados,BRB,2014,207.9
Barbados,BRB,2015,204.5
Barbados,BRB,2016,204.70000000000002
Barbados,BRB,2017,184.3
Barbados,BRB,2018,207
Belarus,BLR,1992,178.5
Belarus,BLR,1993,162.10000000000002
Belarus,BLR,1994,175
Belarus,BLR,1995,174.8
Belarus,BLR,1996,172.9
Belarus,BLR,1997,171.70000000000002
Belarus,BLR,1998,172.10000000000002
Belarus,BLR,1999,169.3
Belarus,BLR,2000,170
Belarus,BLR,2001,169.8
Belarus,BLR,2002,165.3
Belarus,BLR,2003,165.20000000000002
Belarus,BLR,2004,169.5
Belarus,BLR,2005,170.5
Belarus,BLR,2006,172
Belarus,BLR,2007,174.8
Belarus,BLR,2008,172.4
Belarus,BLR,2009,171.5
Belarus,BLR,2010,172.60000000000002
Belarus,BLR,2011,172.10000000000002
Belarus,BLR,2012,172.4
Belarus,BLR,2013,172.5
Belarus,BLR,2014,164.4
Belarus,BLR,2015,189.60000000000002
Belarus,BLR,2016,183.9
Belarus,BLR,2017,176.5
Belarus,BLR,2018,182.3
Belgium,BEL,2000,330.6
Belgium,BEL,2001,326.6
Belgium,BEL,2002,327.5
Belgium,BEL,2003,322.3
Belgium,BEL,2004,333.40000000000003
Belgium,BEL,2005,324.5
Belgium,BEL,2006,350.20000000000005
Belgium,BEL,2007,353.20000000000005
Belgium,BEL,2008,350.8
Belgium,BEL,2009,331.40000000000003
Belgium,BEL,2010,337.20000000000005
Belgium,BEL,2011,317.6
Belgium,BEL,2012,318.90000000000003
Belgium,BEL,2013,310.1
Belgium,BEL,2014,308.5
Belgium,BEL,2015,307
Belgium,BEL,2016,305.40000000000003
Belgium,BEL,2017,306
Belgium,BEL,2018,312.3
Belgium-Luxembourg,,1961,214.8
Belgium-Luxembourg,,1962,211.9
Belgium-Luxembourg,,1963,208.10000000000002
Belgium-Luxembourg,,1964,217
Belgium-Luxembourg,,1965,221.60000000000002
Belgium-Luxembourg,,1966,224.9
Belgium-Luxembourg,,1967,228.4
Belgium-Luxembourg,,1968,230
Belgium-Luxembourg,,1969,241.3
Belgium-Luxembourg,,1970,246.70000000000002
Belgium-Luxembourg,,1971,247.20000000000002
Belgium-Luxembourg,,1972,255.20000000000002
Belgium-Luxembourg,,1973,265
Belgium-Luxembourg,,1974,276
Belgium-Luxembourg,,1975,268.5
Belgium-Luxembourg,,1976,268.5
Belgium-Luxembourg,,1977,268.40000000000003
Belgium-Luxembourg,,1978,269.8
Belgium-Luxembourg,,1979,271.90000000000003
Belgium-Luxembourg,,1980,283.3
Belgium-Luxembourg,,1981,283.7
Belgium-Luxembourg,,1982,285.3
Belgium-Luxembourg,,1983,295.90000000000003
Belgium-Luxembourg,,1984,301.7
Belgium-Luxembourg,,1985,305.8
Belgium-Luxembourg,,1986,314.40000000000003
Belgium-Luxembourg,,1987,309
Belgium-Luxembourg,,1988,321.40000000000003
Belgium-Luxembourg,,1989,341.70000000000005
Belgium-Luxembourg,,1990,344.70000000000005
Belgium-Luxembourg,,1991,332.90000000000003
Belgium-Luxembourg,,1992,324.6
Belgium-Luxembourg,,1993,332.40000000000003
Belgium-Luxembourg,,1994,330.20000000000005
Belgium-Luxembourg,,1995,333.5
Belgium-Luxembourg,,1996,337.5
Belgium-Luxembourg,,1997,320.40000000000003
Belgium-Luxembourg,,1998,320.3
Belgium-Luxembourg,,1999,334.8
Belize,BLZ,1961,106.9
Belize,BLZ,1962,127.80000000000001
Belize,BLZ,1963,126.10000000000001
Belize,BLZ,1964,112.30000000000001
Belize,BLZ,1965,115.10000000000001
Belize,BLZ,1966,114.2
Belize,BLZ,1967,113
Belize,BLZ,1968,119.7
Belize,BLZ,1969,141.5
Belize,BLZ,1970,143.20000000000002
Belize,BLZ,1971,154.9
Belize,BLZ,1972,153.5
Belize,BLZ,1973,149.1
Belize,BLZ,1974,152.70000000000002
Belize,BLZ,1975,141.3
Belize,BLZ,1976,157.20000000000002
Belize,BLZ,1977,177.9
Belize,BLZ,1978,177.10000000000002
Belize,BLZ,1979,159.20000000000002
Belize,BLZ,1980,159.10000000000002
Belize,BLZ,1981,157
Belize,BLZ,1982,145.20000000000002
Belize,BLZ,1983,165.8
Belize,BLZ,1984,163.8
Belize,BLZ,1985,163.4
Belize,BLZ,1986,156.10000000000002
Belize,BLZ,1987,159.9
Belize,BLZ,1988,122
Belize,BLZ,1989,149
Belize,BLZ,1990,185.60000000000002
Belize,BLZ,1991,197.70000000000002
Belize,BLZ,1992,174
Belize,BLZ,1993,210.5
Belize,BLZ,1994,164.4
Belize,BLZ,1995,178.5
Belize,BLZ,1996,178.60000000000002
Belize,BLZ,1997,156.9
Belize,BLZ,1998,156.9
Belize,BLZ,1999,156.9
Belize,BLZ,2000,156.9
Belize,BLZ,2001,168.10000000000002
Belize,BLZ,2002,203.60000000000002
Belize,BLZ,2003,204.10000000000002
Belize,BLZ,2004,204.10000000000002
Belize,BLZ,2005,204.10000000000002
Belize,BLZ,2006,204.10000000000002
Belize,BLZ,2007,204.10000000000002
Belize,BLZ,2008,204.10000000000002
Belize,BLZ,2009,204.10000000000002
Belize,BLZ,2010,204.10000000000002
Belize,BLZ,2011,204.20000000000002
Belize,BLZ,2012,204.10000000000002
Belize,BLZ,2013,204.20000000000002
Belize,BLZ,2014,204.10000000000002
Belize,BLZ,2015,204.10000000000002
Belize,BLZ,2016,204.10000000000002
Belize,BLZ,2017,204
Belize,BLZ,2018,204.10000000000002
Benin,BEN,1961,110
Benin,BEN,1962,110
Benin,BEN,1963,110
Benin,BEN,1964,110
Benin,BEN,1965,110
Benin,BEN,1966,110
Benin,BEN,1967,110
Benin,BEN,1968,108
Benin,BEN,1969,105
Benin,BEN,1970,103
Benin,BEN,1971,100
Benin,BEN,1972,98
Benin,BEN,1973,97
Benin,BEN,1974,100
Benin,BEN,1975,105
Benin,BEN,1976,110
Benin,BEN,1977,105
Benin,BEN,1978,110
Benin,BEN,1979,110
Benin,BEN,1980,110
Benin,BEN,1981,110
Benin,BEN,1982,110
Benin,BEN,1983,110
Benin,BEN,1984,110
Benin,BEN,1985,110
Benin,BEN,1986,110
Benin,BEN,1987,110
Benin,BEN,1988,110
Benin,BEN,1989,110
Benin,BEN,1990,110
Benin,BEN,1991,110
Benin,BEN,1992,110
Benin,BEN,1993,110
Benin,BEN,1994,110
Benin,BEN,1995,110
Benin,BEN,1996,110
Benin,BEN,1997,110
Benin,BEN,1998,110
Benin,BEN,1999,110
Benin,BEN,2000,156.9
Benin,BEN,2001,161.10000000000002
Benin,BEN,2002,156.5
Benin,BEN,2003,159.60000000000002
Benin,BEN,2004,162.5
Benin,BEN,2005,169.4
Benin,BEN,2006,168.10000000000002
Benin,BEN,2007,171.3
Benin,BEN,2008,175
Benin,BEN,2009,178.10000000000002
Benin,BEN,2010,181.70000000000002
Benin,BEN,2011,185.5
Benin,BEN,2012,189.4
Benin,BEN,2013,193.5
Benin,BEN,2014,147.9
Benin,BEN,2015,148
Benin,BEN,2016,148
Benin,BEN,2017,148
Benin,BEN,2018,148
Bermuda,BMU,1961,150
Bermuda,BMU,1962,148.5
Bermuda,BMU,1963,148.8
Bermuda,BMU,1964,148.70000000000002
Bermuda,BMU,1965,150
Bermuda,BMU,1966,151.70000000000002
Bermuda,BMU,1967,150.9
Bermuda,BMU,1968,150
Bermuda,BMU,1969,157.10000000000002
Bermuda,BMU,1970,148
Bermuda,BMU,1971,148
Bermuda,BMU,1972,150
Bermuda,BMU,1973,150
Bermuda,BMU,1974,150
Bermuda,BMU,1975,146.70000000000002
Bermuda,BMU,1976,150
Bermuda,BMU,1977,146.70000000000002
Bermuda,BMU,1978,146.70000000000002
Bermuda,BMU,1979,154.5
Bermuda,BMU,1980,150
Bermuda,BMU,1981,150
Bermuda,BMU,1982,150
Bermuda,BMU,1983,157.9
Bermuda,BMU,1984,152.9
Bermuda,BMU,1985,156.3
Bermuda,BMU,1986,150
Bermuda,BMU,1987,150
Bermuda,BMU,1988,150
Bermuda,BMU,1989,152.4
Bermuda,BMU,1990,152.4
Bermuda,BMU,1991,152.4
Bermuda,BMU,1992,155.60000000000002
Bermuda,BMU,1993,156.3
Bermuda,BMU,1994,162.5
Bermuda,BMU,1995,157.9
Bermuda,BMU,1996,156.3
Bermuda,BMU,1997,156.3
Bermuda,BMU,1998,162.5
Bermuda,BMU,1999,156.3
Bermuda,BMU,2000,156.3
Bermuda,BMU,2001,156.3
Bermuda,BMU,2002,162.5
Bermuda,BMU,2003,156.3
Bermuda,BMU,2004,156.3
Bermuda,BMU,2005,156.3
Bermuda,BMU,2006,160
Bermuda,BMU,2007,159.10000000000002
Bermuda,BMU,2008,161.10000000000002
Bermuda,BMU,2009,161.10000000000002
Bermuda,BMU,2010,161.10000000000002
Bermuda,BMU,2011,161.10000000000002
Bermuda,BMU,2012,161.3
Bermuda,BMU,2013,161.3
Bermuda,BMU,2014,161.20000000000002
Bermuda,BMU,2015,161.4
Bermuda,BMU,2016,161.5
Bermuda,BMU,2017,161.70000000000002
Bermuda,BMU,2018,161.9
Bhutan,BTN,1961,85
Bhutan,BTN,1962,85
Bhutan,BTN,1963,85
Bhutan,BTN,1964,85
Bhutan,BTN,1965,85
Bhutan,BTN,1966,85
Bhutan,BTN,1967,85
Bhutan,BTN,1968,85
Bhutan,BTN,1969,85
Bhutan,BTN,1970,85
Bhutan,BTN,1971,85
Bhutan,BTN,1972,85
Bhutan,BTN,1973,85
Bhutan,BTN,1974,85
Bhutan,BTN,1975,85
Bhutan,BTN,1976,85
Bhutan,BTN,1977,85
Bhutan,BTN,1978,85
Bhutan,BTN,1979,85
Bhutan,BTN,1980,85
Bhutan,BTN,1981,85
Bhutan,BTN,1982,85
Bhutan,BTN,1983,85
Bhutan,BTN,1984,85
Bhutan,BTN,1985,85
Bhutan,BTN,1986,85
Bhutan,BTN,1987,85
Bhutan,BTN,1988,85
Bhutan,BTN,1989,85
Bhutan,BTN,1990,85
Bhutan,BTN,1991,103
Bhutan,BTN,1992,103
Bhutan,BTN,1993,103
Bhutan,BTN,1994,103
Bhutan,BTN,1995,103
Bhutan,BTN,1996,103
Bhutan,BTN,1997,103
Bhutan,BTN,1998,103
Bhutan,BTN,1999,103
Bhutan,BTN,2000,103
Bhutan,BTN,2001,103
Bhutan,BTN,2002,103
Bhutan,BTN,2003,103
Bhutan,BTN,2004,103
Bhutan,BTN,2005,103
Bhutan,BTN,2006,103
Bhutan,BTN,2007,103
Bhutan,BTN,2008,103
Bhutan,BTN,2009,103
Bhutan,BTN,2010,103
Bhutan,BTN,2011,103
Bhutan,BTN,2012,103
Bhutan,BTN,2013,103
Bhutan,BTN,2014,103
Bhutan,BTN,2015,103
Bhutan,BTN,2016,103
Bhutan,BTN,2017,103
Bhutan,BTN,2018,103
Bolivia,BOL,1961,154.10000000000002
Bolivia,BOL,1962,154.5
Bolivia,BOL,1963,154.3
Bolivia,BOL,1964,154.3
Bolivia,BOL,1965,155.10000000000002
Bolivia,BOL,1966,155
Bolivia,BOL,1967,154.9
Bolivia,BOL,1968,155
Bolivia,BOL,1969,155
Bolivia,BOL,1970,158.10000000000002
Bolivia,BOL,1971,139.9
Bolivia,BOL,1972,146
Bolivia,BOL,1973,151.20000000000002
Bolivia,BOL,1974,147
Bolivia,BOL,1975,144.6
Bolivia,BOL,1976,152.3
Bolivia,BOL,1977,156.5
Bolivia,BOL,1978,156.10000000000002
Bolivia,BOL,1979,156.60000000000002
Bolivia,BOL,1980,177.9
Bolivia,BOL,1981,177.10000000000002
Bolivia,BOL,1982,175.9
Bolivia,BOL,1983,170.3
Bolivia,BOL,1984,171.10000000000002
Bolivia,BOL,1985,173.3
Bolivia,BOL,1986,175
Bolivia,BOL,1987,178
Bolivia,BOL,1988,186.60000000000002
Bolivia,BOL,1989,189.20000000000002
Bolivia,BOL,1990,169.20000000000002
Bolivia,BOL,1991,168.4
Bolivia,BOL,1992,155.8
Bolivia,BOL,1993,164.10000000000002
Bolivia,BOL,1994,167.8
Bolivia,BOL,1995,169.8
Bolivia,BOL,1996,161.10000000000002
Bolivia,BOL,1997,171.60000000000002
Bolivia,BOL,1998,178
Bolivia,BOL,1999,171.10000000000002
Bolivia,BOL,2000,171.5
Bolivia,BOL,2001,164.10000000000002
Bolivia,BOL,2002,165
Bolivia,BOL,2003,164.9
Bolivia,BOL,2004,165.10000000000002
Bolivia,BOL,2005,166.70000000000002
Bolivia,BOL,2006,166.70000000000002
Bolivia,BOL,2007,167.4
Bolivia,BOL,2008,166.9
Bolivia,BOL,2009,132.9
Bolivia,BOL,2010,193
Bolivia,BOL,2011,192.8
Bolivia,BOL,2012,191.60000000000002
Bolivia,BOL,2013,191.60000000000002
Bolivia,BOL,2014,194.70000000000002
Bolivia,BOL,2015,195.70000000000002
Bolivia,BOL,2016,195.70000000000002
Bolivia,BOL,2017,194.9
Bolivia,BOL,2018,194.8
Bosnia and Herzegovina,BIH,1992,158.8
Bosnia and Herzegovina,BIH,1993,157.60000000000002
Bosnia and Herzegovina,BIH,1994,155.60000000000002
Bosnia and Herzegovina,BIH,1995,167.4
Bosnia and Herzegovina,BIH,1996,162.5
Bosnia and Herzegovina,BIH,1997,173.3
Bosnia and Herzegovina,BIH,1998,165.3
Bosnia and Herzegovina,BIH,1999,157.9
Bosnia and Herzegovina,BIH,2000,133.6
Bosnia and Herzegovina,BIH,2001,128
Bosnia and Herzegovina,BIH,2002,133.3
Bosnia and Herzegovina,BIH,2003,129.20000000000002
Bosnia and Herzegovina,BIH,2004,137.3
Bosnia and Herzegovina,BIH,2005,152.20000000000002
Bosnia and Herzegovina,BIH,2006,155.5
Bosnia and Herzegovina,BIH,2007,166.70000000000002
Bosnia and Herzegovina,BIH,2008,170.9
Bosnia and Herzegovina,BIH,2009,160
Bosnia and Herzegovina,BIH,2010,153.9
Bosnia and Herzegovina,BIH,2011,161.20000000000002
Bosnia and Herzegovina,BIH,2012,169.70000000000002
Bosnia and Herzegovina,BIH,2013,159.70000000000002
Bosnia and Herzegovina,BIH,2014,144.70000000000002
Bosnia and Herzegovina,BIH,2015,235.60000000000002
Bosnia and Herzegovina,BIH,2016,214.8
Bosnia and Herzegovina,BIH,2017,224.4
Bosnia and Herzegovina,BIH,2018,205
Botswana,BWA,1961,226
Botswana,BWA,1962,227
Botswana,BWA,1963,222
Botswana,BWA,1964,213
Botswana,BWA,1965,190
Botswana,BWA,1966,184
Botswana,BWA,1967,214
Botswana,BWA,1968,227
Botswana,BWA,1969,227
Botswana,BWA,1970,195
Botswana,BWA,1971,197
Botswana,BWA,1972,207
Botswana,BWA,1973,194
Botswana,BWA,1974,202
Botswana,BWA,1975,210
Botswana,BWA,1976,205.4
Botswana,BWA,1977,207.5
Botswana,BWA,1978,203
Botswana,BWA,1979,206.3
Botswana,BWA,1980,203.10000000000002
Botswana,BWA,1981,212
Botswana,BWA,1982,198.20000000000002
Botswana,BWA,1983,192.3
Botswana,BWA,1984,185.20000000000002
Botswana,BWA,1985,186.8
Botswana,BWA,1986,189.4
Botswana,BWA,1987,197.10000000000002
Botswana,BWA,1988,208.10000000000002
Botswana,BWA,1989,216.5
Botswana,BWA,1990,214
Botswana,BWA,1991,201.8
Botswana,BWA,1992,178.70000000000002
Botswana,BWA,1993,187.9
Botswana,BWA,1994,195.8
Botswana,BWA,1995,189.8
Botswana,BWA,1996,191.8
Botswana,BWA,1997,196.20000000000002
Botswana,BWA,1998,192.60000000000002
Botswana,BWA,1999,188.5
Botswana,BWA,2000,196
Botswana,BWA,2001,200
Botswana,BWA,2002,200
Botswana,BWA,2003,175
Botswana,BWA,2004,200
Botswana,BWA,2005,200
Botswana,BWA,2006,200
Botswana,BWA,2007,200
Botswana,BWA,2008,200
Botswana,BWA,2009,200
Botswana,BWA,2010,200
Botswana,BWA,2011,200
Botswana,BWA,2012,200
Botswana,BWA,2013,200
Botswana,BWA,2014,195.3
Botswana,BWA,2015,200
Botswana,BWA,2016,200
Botswana,BWA,2017,200
Botswana,BWA,2018,199.20000000000002
Brazil,BRA,1961,191.70000000000002
Brazil,BRA,1962,194
Brazil,BRA,1963,192.60000000000002
Brazil,BRA,1964,191
Brazil,BRA,1965,190.9
Brazil,BRA,1966,190.9
Brazil,BRA,1967,192.8
Brazil,BRA,1968,194.10000000000002
Brazil,BRA,1969,192.70000000000002
Brazil,BRA,1970,193
Brazil,BRA,1971,193.3
Brazil,BRA,1972,193
Brazil,BRA,1973,203.9
Brazil,BRA,1974,193.3
Brazil,BRA,1975,187.60000000000002
Brazil,BRA,1976,185.20000000000002
Brazil,BRA,1977,177.20000000000002
Brazil,BRA,1978,177.20000000000002
Brazil,BRA,1979,179.10000000000002
Brazil,BRA,1980,180.4
Brazil,BRA,1981,181.8
Brazil,BRA,1982,179.4
Brazil,BRA,1983,185.70000000000002
Brazil,BRA,1984,184.9
Brazil,BRA,1985,185.10000000000002
Brazil,BRA,1986,184.60000000000002
Brazil,BRA,1987,182.70000000000002
Brazil,BRA,1988,180.8
Brazil,BRA,1989,181.3
Brazil,BRA,1990,182.9
Brazil,BRA,1991,181.20000000000002
Brazil,BRA,1992,193.3
Brazil,BRA,1993,190.8
Brazil,BRA,1994,208.8
Brazil,BRA,1995,237.70000000000002
Brazil,BRA,1996,247.4
Brazil,BRA,1997,226
Brazil,BRA,1998,205.60000000000002
Brazil,BRA,1999,210
Brazil,BRA,2000,211.20000000000002
Brazil,BRA,2001,203.70000000000002
Brazil,BRA,2002,206.9
Brazil,BRA,2003,203.70000000000002
Brazil,BRA,2004,213
Brazil,BRA,2005,217.9
Brazil,BRA,2006,218.8
Brazil,BRA,2007,219.8
Brazil,BRA,2008,223.20000000000002
Brazil,BRA,2009,226.4
Brazil,BRA,2010,231.3
Brazil,BRA,2011,230.9
Brazil,BRA,2012,231.5
Brazil,BRA,2013,232.60000000000002
Brazil,BRA,2014,240.8
Brazil,BRA,2015,245.70000000000002
Brazil,BRA,2016,246.9
Brazil,BRA,2017,246.60000000000002
Brazil,BRA,2018,250
British Virgin Islands,VGB,1961,180
British Virgin Islands,VGB,1962,180
British Virgin Islands,VGB,1963,180
British Virgin Islands,VGB,1964,180
British Virgin Islands,VGB,1965,180
British Virgin Islands,VGB,1966,180
British Virgin Islands,VGB,1967,180
British Virgin Islands,VGB,1968,180
British Virgin Islands,VGB,1969,180
British Virgin Islands,VGB,1970,180
British Virgin Islands,VGB,1971,180
British Virgin Islands,VGB,1972,180
British Virgin Islands,VGB,1973,180
British Virgin Islands,VGB,1974,180
British Virgin Islands,VGB,1975,180
British Virgin Islands,VGB,1976,180
British Virgin Islands,VGB,1977,180
British Virgin Islands,VGB,1978,180
British Virgin Islands,VGB,1979,180
British Virgin Islands,VGB,1980,180
British Virgin Islands,VGB,1981,180
British Virgin Islands,VGB,1982,180
British Virgin Islands,VGB,1983,180
British Virgin Islands,VGB,1984,180
British Virgin Islands,VGB,1985,180
British Virgin Islands,VGB,1986,180
British Virgin Islands,VGB,1987,180
British Virgin Islands,VGB,1988,180
British Virgin Islands,VGB,1989,180
British Virgin Islands,VGB,1990,180
British Virgin Islands,VGB,1991,180
British Virgin Islands,VGB,1992,180
British Virgin Islands,VGB,1993,180
British Virgin Islands,VGB,1994,180
British Virgin Islands,VGB,1995,180
British Virgin Islands,VGB,1996,180
British Virgin Islands,VGB,1997,180
British Virgin Islands,VGB,1998,180
British Virgin Islands,VGB,1999,180
British Virgin Islands,VGB,2000,180
British Virgin Islands,VGB,2001,180
